
---------- Begin Simulation Statistics ----------
simSeconds                                   0.003279                       # Number of seconds simulated (Second)
simTicks                                   3278628125                       # Number of ticks simulated (Tick)
finalTick                                  3278628125                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                     12.81                       # Real time elapsed on the host (Second)
hostTickRate                                255915377                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                    8627140                       # Number of bytes of host memory used (Byte)
simInsts                                      6972046                       # Number of instructions simulated (Count)
simOps                                       11171467                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   544205                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     871993                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                          1000                       # Clock period in ticks (Tick)
system.clk_domain.voltage_domain.voltage            1                       # Voltage in Volts (Volt)
system.cpu.numCycles                          5245806                       # Number of cpu cycles simulated (Cycle)
system.cpu.cpi                               0.752406                       # CPI: cycles per instruction (core level) ((Cycle/Count))
system.cpu.ipc                               1.329070                       # IPC: instructions per cycle (core level) ((Count/Cycle))
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                        12071733                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                    17360                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                       11796807                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                   3614                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined               917620                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined           1620014                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved                1034                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples             5022512                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               2.348786                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              2.183318                       # Number of insts issued each cycle (Count)
system.l2cache.overallMissRate::cpu.inst     0.603217                       # miss rate for overall accesses (Ratio)
system.l2cache.overallMissRate::cpu.data     0.686304                       # miss rate for overall accesses (Ratio)
system.l2cache.overallMissRate::total        0.669730                       # miss rate for overall accesses (Ratio)
system.l2cache.demandAvgMissLatency::cpu.inst 99725.909091                       # average overall miss latency in ticks ((Tick/Count))
system.l2cache.demandAvgMissLatency::cpu.data 104443.971239                       # average overall miss latency in ticks ((Tick/Count))
system.l2cache.demandAvgMissLatency::total 103596.261343                       # average overall miss latency in ticks ((Tick/Count))
system.l2cache.overallAvgMissLatency::cpu.inst 99725.909091                       # average overall miss latency ((Tick/Count))
system.l2cache.overallAvgMissLatency::cpu.data 104443.971239                       # average overall miss latency ((Tick/Count))
system.l2cache.overallAvgMissLatency::total 103596.261343                       # average overall miss latency ((Tick/Count))
system.l2cache.blockedCycles::no_mshrs              0                       # number of cycles access was blocked (Cycle)
system.l2cache.blockedCycles::no_targets            0                       # number of cycles access was blocked (Cycle)
system.l2cache.blockedCauses::no_mshrs              0                       # number of times access was blocked (Count)
system.l2cache.blockedCauses::no_targets            0                       # number of times access was blocked (Count)
system.l2cache.avgBlocked::no_mshrs               nan                       # average number of cycles each access was blocked ((Cycle/Count))
system.l2cache.avgBlocked::no_targets             nan                       # average number of cycles each access was blocked ((Cycle/Count))
system.l2cache.writebacks::writebacks            1468                       # number of writebacks (Count)
system.l2cache.writebacks::total                 1468                       # number of writebacks (Count)
system.l2cache.demandMshrMisses::cpu.inst         2475                       # number of demand (read+write) MSHR misses (Count)
system.l2cache.demandMshrMisses::cpu.data        11300                       # number of demand (read+write) MSHR misses (Count)
system.l2cache.demandMshrMisses::total          13775                       # number of demand (read+write) MSHR misses (Count)
system.l2cache.overallMshrMisses::cpu.inst         2475                       # number of overall MSHR misses (Count)
system.l2cache.overallMshrMisses::cpu.data        11300                       # number of overall MSHR misses (Count)
system.l2cache.overallMshrMisses::total         13775                       # number of overall MSHR misses (Count)
system.l2cache.demandMshrMissLatency::cpu.inst    197341625                       # number of demand (read+write) MSHR miss ticks (Tick)
system.l2cache.demandMshrMissLatency::cpu.data    954216875                       # number of demand (read+write) MSHR miss ticks (Tick)
system.l2cache.demandMshrMissLatency::total   1151558500                       # number of demand (read+write) MSHR miss ticks (Tick)
system.l2cache.overallMshrMissLatency::cpu.inst    197341625                       # number of overall MSHR miss ticks (Tick)
system.l2cache.overallMshrMissLatency::cpu.data    954216875                       # number of overall MSHR miss ticks (Tick)
system.l2cache.overallMshrMissLatency::total   1151558500                       # number of overall MSHR miss ticks (Tick)
system.l2cache.demandMshrMissRate::cpu.inst     0.603217                       # mshr miss ratio for demand accesses (Ratio)
system.l2cache.demandMshrMissRate::cpu.data     0.686304                       # mshr miss ratio for demand accesses (Ratio)
system.l2cache.demandMshrMissRate::total     0.669730                       # mshr miss ratio for demand accesses (Ratio)
system.l2cache.overallMshrMissRate::cpu.inst     0.603217                       # mshr miss ratio for overall accesses (Ratio)
system.l2cache.overallMshrMissRate::cpu.data     0.686304                       # mshr miss ratio for overall accesses (Ratio)
system.l2cache.overallMshrMissRate::total     0.669730                       # mshr miss ratio for overall accesses (Ratio)
system.l2cache.demandAvgMshrMissLatency::cpu.inst 79733.989899                       # average overall mshr miss latency ((Tick/Count))
system.l2cache.demandAvgMshrMissLatency::cpu.data 84443.971239                       # average overall mshr miss latency ((Tick/Count))
system.l2cache.demandAvgMshrMissLatency::total 83597.713249                       # average overall mshr miss latency ((Tick/Count))
system.l2cache.overallAvgMshrMissLatency::cpu.inst 79733.989899                       # average overall mshr miss latency ((Tick/Count))
system.l2cache.overallAvgMshrMissLatency::cpu.data 84443.971239                       # average overall mshr miss latency ((Tick/Count))
system.l2cache.overallAvgMshrMissLatency::total 83597.713249                       # average overall mshr miss latency ((Tick/Count))
system.l2cache.replacements                      9731                       # number of replacements (Count)
system.l2cache.CleanEvict.mshrMisses::writebacks          367                       # number of CleanEvict MSHR misses (Count)
system.l2cache.CleanEvict.mshrMisses::total          367                       # number of CleanEvict MSHR misses (Count)
system.l2cache.CleanEvict.mshrMissRate::writebacks          inf                       # mshr miss rate for CleanEvict accesses (Ratio)
system.l2cache.CleanEvict.mshrMissRate::total          inf                       # mshr miss rate for CleanEvict accesses (Ratio)
system.l2cache.ReadExReq.hits::cpu.data           669                       # number of ReadExReq hits (Count)
system.l2cache.ReadExReq.hits::total              669                       # number of ReadExReq hits (Count)
system.l2cache.ReadExReq.misses::cpu.data         2186                       # number of ReadExReq misses (Count)
system.l2cache.ReadExReq.misses::total           2186                       # number of ReadExReq misses (Count)
system.l2cache.ReadExReq.missLatency::cpu.data    220926500                       # number of ReadExReq miss ticks (Tick)
system.l2cache.ReadExReq.missLatency::total    220926500                       # number of ReadExReq miss ticks (Tick)
system.l2cache.ReadExReq.accesses::cpu.data         2855                       # number of ReadExReq accesses(hits+misses) (Count)
system.l2cache.ReadExReq.accesses::total         2855                       # number of ReadExReq accesses(hits+misses) (Count)
system.l2cache.ReadExReq.missRate::cpu.data     0.765674                       # miss rate for ReadExReq accesses (Ratio)
system.l2cache.ReadExReq.missRate::total     0.765674                       # miss rate for ReadExReq accesses (Ratio)
system.l2cache.ReadExReq.avgMissLatency::cpu.data 101064.272644                       # average ReadExReq miss latency ((Tick/Count))
system.l2cache.ReadExReq.avgMissLatency::total 101064.272644                       # average ReadExReq miss latency ((Tick/Count))
system.l2cache.ReadExReq.mshrMisses::cpu.data         2186                       # number of ReadExReq MSHR misses (Count)
system.l2cache.ReadExReq.mshrMisses::total         2186                       # number of ReadExReq MSHR misses (Count)
system.l2cache.ReadExReq.mshrMissLatency::cpu.data    177206500                       # number of ReadExReq MSHR miss ticks (Tick)
system.l2cache.ReadExReq.mshrMissLatency::total    177206500                       # number of ReadExReq MSHR miss ticks (Tick)
system.l2cache.ReadExReq.mshrMissRate::cpu.data     0.765674                       # mshr miss rate for ReadExReq accesses (Ratio)
system.l2cache.ReadExReq.mshrMissRate::total     0.765674                       # mshr miss rate for ReadExReq accesses (Ratio)
system.l2cache.ReadExReq.avgMshrMissLatency::cpu.data 81064.272644                       # average ReadExReq mshr miss latency ((Tick/Count))
system.l2cache.ReadExReq.avgMshrMissLatency::total 81064.272644                       # average ReadExReq mshr miss latency ((Tick/Count))
